index,region,y1,y2,y3,y4,y5,y6
2016-06-12 16:00:00,1327,10.0,20.0,23.0,33.0,48.0,62.0
2016-06-12 16:00:00,1331,27.0,32.0,47.0,32.0,45.0,25.0
2016-06-12 16:00:00,1332,354.0,356.0,324.0,339.0,296.0,217.0
2016-06-12 16:00:00,1333,536.0,522.0,373.0,381.0,366.0,261.0
2016-06-12 16:00:00,1334,447.0,388.0,357.0,329.0,250.0,216.0
2016-06-12 16:00:00,1335,74.0,94.0,65.0,63.0,35.0,40.0
2016-06-12 16:00:00,1336,101.0,101.0,84.0,57.0,51.0,29.0
2016-06-12 16:00:00,1337,84.0,83.0,72.0,70.0,55.0,60.0
2016-06-12 16:00:00,1338,33.0,34.0,23.0,25.0,21.0,30.0
2016-06-12 16:00:00,1339,12.0,6.0,16.0,18.0,14.0,17.0
2016-06-12 16:00:00,1376,7.0,2.0,6.0,13.0,19.0,21.0
2016-06-12 16:00:00,1377,7.0,6.0,10.0,12.0,27.0,41.0
2016-06-12 16:00:00,1378,2.0,2.0,8.0,10.0,13.0,21.0
2016-06-12 16:00:00,1380,8.0,7.0,8.0,10.0,10.0,20.0
2016-06-12 16:00:00,1382,23.0,19.0,33.0,30.0,19.0,22.0
2016-06-12 16:00:00,1383,193.0,197.0,178.0,155.0,111.0,116.0
2016-06-12 16:00:00,1384,452.0,485.0,438.0,401.0,351.0,323.0
2016-06-12 16:00:00,1385,225.0,250.0,215.0,168.0,139.0,138.0
2016-06-12 16:00:00,1386,35.0,21.0,30.0,30.0,31.0,37.0
2016-06-12 16:00:00,1387,31.0,26.0,35.0,29.0,35.0,29.0
2016-06-12 16:00:00,1388,29.0,20.0,23.0,31.0,28.0,29.0
2016-06-12 16:00:00,1389,23.0,16.0,17.0,16.0,15.0,20.0
2016-06-12 16:00:00,1390,16.0,17.0,19.0,17.0,13.0,31.0
2016-06-12 16:00:00,1426,3.0,5.0,5.0,9.0,12.0,19.0
2016-06-12 16:00:00,1431,12.0,14.0,14.0,12.0,14.0,19.0
2016-06-12 16:00:00,1434,8.0,9.0,6.0,2.0,0.0,3.0
2016-06-12 16:00:00,1435,12.0,11.0,10.0,15.0,14.0,9.0
2016-06-12 16:00:00,1436,38.0,34.0,32.0,36.0,42.0,38.0
2016-06-12 16:00:00,1437,39.0,28.0,25.0,54.0,75.0,40.0
2016-06-12 16:00:00,1438,11.0,6.0,9.0,8.0,10.0,9.0
2016-06-12 16:00:00,1439,5.0,6.0,8.0,12.0,11.0,3.0
2016-06-12 16:00:00,1441,5.0,4.0,4.0,4.0,10.0,3.0
2016-06-12 16:00:00,1442,2.0,5.0,4.0,13.0,13.0,10.0
2016-06-12 16:00:00,1480,11.0,8.0,7.0,4.0,11.0,5.0
2016-06-12 16:00:00,1482,6.0,4.0,5.0,12.0,14.0,13.0
2016-06-12 16:00:00,1483,4.0,7.0,6.0,5.0,7.0,10.0
2016-06-12 16:00:00,1530,4.0,2.0,1.0,12.0,11.0,11.0
2016-06-12 16:00:00,1532,0.0,3.0,3.0,9.0,7.0,13.0
2016-06-12 16:00:00,1533,0.0,4.0,15.0,9.0,16.0,15.0
2016-06-12 16:00:00,1580,3.0,2.0,0.0,6.0,5.0,4.0
2016-06-12 16:00:00,1630,0.0,0.0,3.0,2.0,2.0,4.0
2016-06-12 16:00:00,1684,21.0,39.0,23.0,13.0,51.0,33.0
2016-06-12 16:00:00,1733,14.0,12.0,11.0,12.0,8.0,9.0
2016-06-12 16:00:00,1734,314.0,368.0,373.0,352.0,368.0,360.0
2016-06-12 16:00:00,1783,383.0,427.0,350.0,351.0,427.0,458.0
2016-06-12 16:00:00,2068,151.0,125.0,173.0,187.0,211.0,242.0
2016-06-12 16:00:00,2069,42.0,14.0,24.0,15.0,29.0,29.0
2016-06-12 16:00:00,2118,270.0,229.0,180.0,266.0,244.0,268.0
2016-06-12 16:00:00,2119,63.0,11.0,45.0,124.0,93.0,115.0
2016-06-12 16:00:00,2168,110.0,109.0,58.0,127.0,146.0,190.0
2016-06-12 17:00:00,1075,125.0,91.0,62.0,51.0,40.0,30.0
2016-06-12 17:00:00,1076,172.0,163.0,109.0,116.0,55.0,44.0
2016-06-12 17:00:00,1077,124.0,113.0,76.0,74.0,57.0,17.0
2016-06-12 17:00:00,1125,61.0,65.0,60.0,39.0,41.0,19.0
2016-06-12 17:00:00,1126,205.0,233.0,159.0,128.0,93.0,88.0
2016-06-12 17:00:00,1127,273.0,269.0,241.0,228.0,204.0,167.0
2016-06-12 17:00:00,1128,334.0,316.0,314.0,386.0,327.0,231.0
2016-06-12 17:00:00,1129,352.0,403.0,365.0,408.0,442.0,311.0
2016-06-12 17:00:00,1130,455.0,537.0,429.0,453.0,465.0,385.0
2016-06-12 17:00:00,1131,203.0,182.0,162.0,162.0,139.0,106.0
2016-06-12 17:00:00,1132,70.0,41.0,28.0,21.0,9.0,6.0
2016-06-12 17:00:00,1172,4.0,1.0,6.0,7.0,7.0,4.0
2016-06-12 17:00:00,1173,19.0,22.0,31.0,31.0,25.0,15.0
2016-06-12 17:00:00,1174,16.0,18.0,20.0,30.0,27.0,14.0
2016-06-12 17:00:00,1175,11.0,10.0,17.0,20.0,9.0,3.0
2016-06-12 17:00:00,1176,12.0,17.0,27.0,16.0,19.0,18.0
2016-06-12 17:00:00,1177,249.0,303.0,301.0,313.0,342.0,249.0
2016-06-12 17:00:00,1178,507.0,479.0,411.0,496.0,424.0,384.0
2016-06-12 17:00:00,1179,580.0,523.0,445.0,476.0,445.0,342.0
2016-06-12 17:00:00,1180,652.0,632.0,500.0,482.0,425.0,385.0
2016-06-12 17:00:00,1181,1233.0,1263.0,928.0,1203.0,1229.0,726.0
2016-06-12 17:00:00,1182,462.0,499.0,428.0,502.0,424.0,465.0
2016-06-12 17:00:00,1183,98.0,116.0,107.0,84.0,98.0,71.0
2016-06-12 17:00:00,1184,26.0,15.0,16.0,11.0,8.0,0.0
2016-06-12 17:00:00,1221,2.0,5.0,11.0,9.0,12.0,5.0
2016-06-12 17:00:00,1222,4.0,10.0,8.0,12.0,16.0,10.0
2016-06-12 17:00:00,1223,10.0,23.0,13.0,38.0,24.0,26.0
2016-06-12 17:00:00,1224,23.0,24.0,35.0,33.0,26.0,23.0
2016-06-12 17:00:00,1225,2.0,6.0,8.0,7.0,5.0,4.0
2016-06-12 17:00:00,1227,115.0,133.0,144.0,169.0,152.0,162.0
2016-06-12 17:00:00,1228,305.0,345.0,353.0,362.0,435.0,321.0
2016-06-12 17:00:00,1229,412.0,398.0,406.0,386.0,417.0,348.0
2016-06-12 17:00:00,1230,570.0,577.0,583.0,600.0,487.0,426.0
2016-06-12 17:00:00,1231,763.0,741.0,689.0,733.0,511.0,427.0
2016-06-12 17:00:00,1232,857.0,780.0,659.0,755.0,676.0,686.0
2016-06-12 17:00:00,1233,742.0,639.0,508.0,565.0,417.0,392.0
2016-06-12 17:00:00,1234,431.0,478.0,323.0,341.0,288.0,392.0
2016-06-12 17:00:00,1235,191.0,196.0,136.0,118.0,130.0,161.0
2016-06-12 17:00:00,1272,10.0,11.0,16.0,12.0,20.0,13.0
2016-06-12 17:00:00,1273,16.0,8.0,19.0,24.0,18.0,14.0
2016-06-12 17:00:00,1274,3.0,10.0,8.0,14.0,8.0,11.0
2016-06-12 17:00:00,1278,12.0,8.0,10.0,13.0,14.0,11.0
2016-06-12 17:00:00,1279,40.0,37.0,20.0,27.0,14.0,8.0
2016-06-12 17:00:00,1280,215.0,184.0,176.0,173.0,126.0,90.0
2016-06-12 17:00:00,1281,695.0,725.0,717.0,728.0,508.0,296.0
2016-06-12 17:00:00,1282,876.0,747.0,594.0,574.0,430.0,381.0
2016-06-12 17:00:00,1283,242.0,239.0,141.0,152.0,100.0,54.0
2016-06-12 17:00:00,1284,127.0,128.0,87.0,75.0,65.0,84.0
2016-06-12 17:00:00,1285,329.0,268.0,284.0,243.0,254.0,170.0
2016-06-12 17:00:00,1286,273.0,237.0,182.0,176.0,161.0,165.0
2016-06-12 17:00:00,1287,79.0,84.0,67.0,60.0,59.0,58.0
2016-06-12 17:00:00,1326,28.0,13.0,34.0,43.0,40.0,50.0
2016-06-12 17:00:00,1327,20.0,23.0,33.0,48.0,62.0,59.0
2016-06-12 17:00:00,1331,32.0,47.0,32.0,45.0,25.0,28.0
2016-06-12 17:00:00,1332,356.0,324.0,339.0,296.0,217.0,170.0
2016-06-12 17:00:00,1333,522.0,373.0,381.0,366.0,261.0,193.0
2016-06-12 17:00:00,1334,388.0,357.0,329.0,250.0,216.0,152.0
2016-06-12 17:00:00,1335,94.0,65.0,63.0,35.0,40.0,23.0
2016-06-12 17:00:00,1336,101.0,84.0,57.0,51.0,29.0,37.0
2016-06-12 17:00:00,1337,83.0,72.0,70.0,55.0,60.0,64.0
2016-06-12 17:00:00,1338,34.0,23.0,25.0,21.0,30.0,19.0
2016-06-12 17:00:00,1339,6.0,16.0,18.0,14.0,17.0,9.0
2016-06-12 17:00:00,1376,2.0,6.0,13.0,19.0,21.0,26.0
2016-06-12 17:00:00,1377,6.0,10.0,12.0,27.0,41.0,20.0
2016-06-12 17:00:00,1378,2.0,8.0,10.0,13.0,21.0,21.0
2016-06-12 17:00:00,1380,7.0,8.0,10.0,10.0,20.0,7.0
2016-06-12 17:00:00,1382,19.0,33.0,30.0,19.0,22.0,23.0
2016-06-12 17:00:00,1383,197.0,178.0,155.0,111.0,116.0,92.0
2016-06-12 17:00:00,1384,485.0,438.0,401.0,351.0,323.0,212.0
2016-06-12 17:00:00,1385,250.0,215.0,168.0,139.0,138.0,108.0
2016-06-12 17:00:00,1386,21.0,30.0,30.0,31.0,37.0,25.0
2016-06-12 17:00:00,1387,26.0,35.0,29.0,35.0,29.0,22.0
2016-06-12 17:00:00,1388,20.0,23.0,31.0,28.0,29.0,32.0
2016-06-12 17:00:00,1389,16.0,17.0,16.0,15.0,20.0,15.0
2016-06-12 17:00:00,1390,17.0,19.0,17.0,13.0,31.0,22.0
2016-06-12 17:00:00,1426,5.0,5.0,9.0,12.0,19.0,18.0
2016-06-12 17:00:00,1431,14.0,14.0,12.0,14.0,19.0,26.0
2016-06-12 17:00:00,1434,9.0,6.0,2.0,0.0,3.0,3.0
2016-06-12 17:00:00,1435,11.0,10.0,15.0,14.0,9.0,12.0
2016-06-12 17:00:00,1436,34.0,32.0,36.0,42.0,38.0,31.0
2016-06-12 17:00:00,1437,28.0,25.0,54.0,75.0,40.0,31.0
2016-06-12 17:00:00,1438,6.0,9.0,8.0,10.0,9.0,8.0
2016-06-12 17:00:00,1439,6.0,8.0,12.0,11.0,3.0,5.0
2016-06-12 17:00:00,1441,4.0,4.0,4.0,10.0,3.0,11.0
2016-06-12 17:00:00,1442,5.0,4.0,13.0,13.0,10.0,10.0
2016-06-12 17:00:00,1480,8.0,7.0,4.0,11.0,5.0,11.0
2016-06-12 17:00:00,1482,4.0,5.0,12.0,14.0,13.0,17.0
2016-06-12 17:00:00,1483,7.0,6.0,5.0,7.0,10.0,10.0
2016-06-12 17:00:00,1530,2.0,1.0,12.0,11.0,11.0,13.0
2016-06-12 17:00:00,1532,3.0,3.0,9.0,7.0,13.0,7.0
2016-06-12 17:00:00,1533,4.0,15.0,9.0,16.0,15.0,17.0
2016-06-12 17:00:00,1580,2.0,0.0,6.0,5.0,4.0,2.0
2016-06-12 17:00:00,1630,0.0,3.0,2.0,2.0,4.0,6.0
2016-06-12 17:00:00,1684,39.0,23.0,13.0,51.0,33.0,0.0
2016-06-12 17:00:00,1733,12.0,11.0,12.0,8.0,9.0,8.0
2016-06-12 17:00:00,1734,368.0,373.0,352.0,368.0,360.0,460.0
2016-06-12 17:00:00,1783,427.0,350.0,351.0,427.0,458.0,349.0
2016-06-12 17:00:00,2068,125.0,173.0,187.0,211.0,242.0,214.0
2016-06-12 17:00:00,2069,14.0,24.0,15.0,29.0,29.0,9.0
2016-06-12 17:00:00,2118,229.0,180.0,266.0,244.0,268.0,253.0
2016-06-12 17:00:00,2119,11.0,45.0,124.0,93.0,115.0,105.0
2016-06-12 17:00:00,2168,109.0,58.0,127.0,146.0,190.0,166.0
2016-06-12 18:00:00,1075,91.0,62.0,51.0,40.0,30.0,19.0
2016-06-12 18:00:00,1076,163.0,109.0,116.0,55.0,44.0,17.0
2016-06-12 18:00:00,1077,113.0,76.0,74.0,57.0,17.0,9.0
2016-06-12 18:00:00,1125,65.0,60.0,39.0,41.0,19.0,17.0
2016-06-12 18:00:00,1126,233.0,159.0,128.0,93.0,88.0,43.0
2016-06-12 18:00:00,1127,269.0,241.0,228.0,204.0,167.0,69.0
2016-06-12 18:00:00,1128,316.0,314.0,386.0,327.0,231.0,146.0
2016-06-12 18:00:00,1129,403.0,365.0,408.0,442.0,311.0,204.0
2016-06-12 18:00:00,1130,537.0,429.0,453.0,465.0,385.0,293.0
2016-06-12 18:00:00,1131,182.0,162.0,162.0,139.0,106.0,60.0
2016-06-12 18:00:00,1132,41.0,28.0,21.0,9.0,6.0,2.0
2016-06-12 18:00:00,1172,1.0,6.0,7.0,7.0,4.0,0.0
2016-06-12 18:00:00,1173,22.0,31.0,31.0,25.0,15.0,8.0
2016-06-12 18:00:00,1174,18.0,20.0,30.0,27.0,14.0,11.0
2016-06-12 18:00:00,1175,10.0,17.0,20.0,9.0,3.0,3.0
2016-06-12 18:00:00,1176,17.0,27.0,16.0,19.0,18.0,12.0
2016-06-12 18:00:00,1177,303.0,301.0,313.0,342.0,249.0,173.0
2016-06-12 18:00:00,1178,479.0,411.0,496.0,424.0,384.0,232.0
2016-06-12 18:00:00,1179,523.0,445.0,476.0,445.0,342.0,190.0
2016-06-12 18:00:00,1180,632.0,500.0,482.0,425.0,385.0,179.0
2016-06-12 18:00:00,1181,1263.0,928.0,1203.0,1229.0,726.0,439.0
2016-06-12 18:00:00,1182,499.0,428.0,502.0,424.0,465.0,260.0
2016-06-12 18:00:00,1183,116.0,107.0,84.0,98.0,71.0,29.0
2016-06-12 18:00:00,1184,15.0,16.0,11.0,8.0,0.0,0.0
2016-06-12 18:00:00,1221,5.0,11.0,9.0,12.0,5.0,5.0
2016-06-12 18:00:00,1222,10.0,8.0,12.0,16.0,10.0,8.0
2016-06-12 18:00:00,1223,23.0,13.0,38.0,24.0,26.0,12.0
2016-06-12 18:00:00,1224,24.0,35.0,33.0,26.0,23.0,28.0
2016-06-12 18:00:00,1225,6.0,8.0,7.0,5.0,4.0,4.0
2016-06-12 18:00:00,1227,133.0,144.0,169.0,152.0,162.0,134.0
2016-06-12 18:00:00,1228,345.0,353.0,362.0,435.0,321.0,214.0
2016-06-12 18:00:00,1229,398.0,406.0,386.0,417.0,348.0,176.0
2016-06-12 18:00:00,1230,577.0,583.0,600.0,487.0,426.0,238.0
2016-06-12 18:00:00,1231,741.0,689.0,733.0,511.0,427.0,284.0
2016-06-12 18:00:00,1232,780.0,659.0,755.0,676.0,686.0,516.0
2016-06-12 18:00:00,1233,639.0,508.0,565.0,417.0,392.0,258.0
2016-06-12 18:00:00,1234,478.0,323.0,341.0,288.0,392.0,249.0
2016-06-12 18:00:00,1235,196.0,136.0,118.0,130.0,161.0,56.0
2016-06-12 18:00:00,1272,11.0,16.0,12.0,20.0,13.0,11.0
2016-06-12 18:00:00,1273,8.0,19.0,24.0,18.0,14.0,14.0
2016-06-12 18:00:00,1274,10.0,8.0,14.0,8.0,11.0,7.0
2016-06-12 18:00:00,1278,8.0,10.0,13.0,14.0,11.0,7.0
2016-06-12 18:00:00,1279,37.0,20.0,27.0,14.0,8.0,11.0
2016-06-12 18:00:00,1280,184.0,176.0,173.0,126.0,90.0,49.0
2016-06-12 18:00:00,1281,725.0,717.0,728.0,508.0,296.0,197.0
2016-06-12 18:00:00,1282,747.0,594.0,574.0,430.0,381.0,289.0
2016-06-12 18:00:00,1283,239.0,141.0,152.0,100.0,54.0,65.0
2016-06-12 18:00:00,1284,128.0,87.0,75.0,65.0,84.0,42.0
2016-06-12 18:00:00,1285,268.0,284.0,243.0,254.0,170.0,93.0
2016-06-12 18:00:00,1286,237.0,182.0,176.0,161.0,165.0,71.0
2016-06-12 18:00:00,1287,84.0,67.0,60.0,59.0,58.0,28.0
2016-06-12 18:00:00,1326,13.0,34.0,43.0,40.0,50.0,25.0
2016-06-12 18:00:00,1327,23.0,33.0,48.0,62.0,59.0,17.0
2016-06-12 18:00:00,1331,47.0,32.0,45.0,25.0,28.0,8.0
2016-06-12 18:00:00,1332,324.0,339.0,296.0,217.0,170.0,97.0
2016-06-12 18:00:00,1333,373.0,381.0,366.0,261.0,193.0,80.0
2016-06-12 18:00:00,1334,357.0,329.0,250.0,216.0,152.0,65.0
2016-06-12 18:00:00,1335,65.0,63.0,35.0,40.0,23.0,13.0
2016-06-12 18:00:00,1336,84.0,57.0,51.0,29.0,37.0,17.0
2016-06-12 18:00:00,1337,72.0,70.0,55.0,60.0,64.0,46.0
2016-06-12 18:00:00,1338,23.0,25.0,21.0,30.0,19.0,17.0
2016-06-12 18:00:00,1339,16.0,18.0,14.0,17.0,9.0,7.0
2016-06-12 18:00:00,1376,6.0,13.0,19.0,21.0,26.0,21.0
2016-06-12 18:00:00,1377,10.0,12.0,27.0,41.0,20.0,11.0
2016-06-12 18:00:00,1378,8.0,10.0,13.0,21.0,21.0,13.0
2016-06-12 18:00:00,1380,8.0,10.0,10.0,20.0,7.0,6.0
2016-06-12 18:00:00,1382,33.0,30.0,19.0,22.0,23.0,18.0
2016-06-12 18:00:00,1383,178.0,155.0,111.0,116.0,92.0,37.0
2016-06-12 18:00:00,1384,438.0,401.0,351.0,323.0,212.0,101.0
2016-06-12 18:00:00,1385,215.0,168.0,139.0,138.0,108.0,46.0
2016-06-12 18:00:00,1386,30.0,30.0,31.0,37.0,25.0,17.0
2016-06-12 18:00:00,1387,35.0,29.0,35.0,29.0,22.0,12.0
2016-06-12 18:00:00,1388,23.0,31.0,28.0,29.0,32.0,19.0
2016-06-12 18:00:00,1389,17.0,16.0,15.0,20.0,15.0,14.0
2016-06-12 18:00:00,1390,19.0,17.0,13.0,31.0,22.0,10.0
2016-06-12 18:00:00,1426,5.0,9.0,12.0,19.0,18.0,13.0
2016-06-12 18:00:00,1431,14.0,12.0,14.0,19.0,26.0,20.0
2016-06-12 18:00:00,1434,6.0,2.0,0.0,3.0,3.0,0.0
2016-06-12 18:00:00,1435,10.0,15.0,14.0,9.0,12.0,2.0
2016-06-12 18:00:00,1436,32.0,36.0,42.0,38.0,31.0,21.0
2016-06-12 18:00:00,1437,25.0,54.0,75.0,40.0,31.0,18.0
2016-06-12 18:00:00,1438,9.0,8.0,10.0,9.0,8.0,6.0
2016-06-12 18:00:00,1439,8.0,12.0,11.0,3.0,5.0,7.0
2016-06-12 18:00:00,1441,4.0,4.0,10.0,3.0,11.0,4.0
2016-06-12 18:00:00,1442,4.0,13.0,13.0,10.0,10.0,9.0
2016-06-12 18:00:00,1480,7.0,4.0,11.0,5.0,11.0,8.0
2016-06-12 18:00:00,1482,5.0,12.0,14.0,13.0,17.0,13.0
2016-06-12 18:00:00,1483,6.0,5.0,7.0,10.0,10.0,4.0
2016-06-12 18:00:00,1530,1.0,12.0,11.0,11.0,13.0,12.0
2016-06-12 18:00:00,1532,3.0,9.0,7.0,13.0,7.0,12.0
2016-06-12 18:00:00,1533,15.0,9.0,16.0,15.0,17.0,14.0
2016-06-12 18:00:00,1580,0.0,6.0,5.0,4.0,2.0,4.0
2016-06-12 18:00:00,1630,3.0,2.0,2.0,4.0,6.0,5.0
2016-06-12 18:00:00,1684,23.0,13.0,51.0,33.0,0.0,0.0
2016-06-12 18:00:00,1733,11.0,12.0,8.0,9.0,8.0,8.0
2016-06-12 18:00:00,1734,373.0,352.0,368.0,360.0,460.0,379.0
2016-06-12 18:00:00,1783,350.0,351.0,427.0,458.0,349.0,181.0
2016-06-12 18:00:00,2068,173.0,187.0,211.0,242.0,214.0,132.0
2016-06-12 18:00:00,2069,24.0,15.0,29.0,29.0,9.0,27.0
2016-06-12 18:00:00,2118,180.0,266.0,244.0,268.0,253.0,236.0
2016-06-12 18:00:00,2119,45.0,124.0,93.0,115.0,105.0,8.0
2016-06-12 18:00:00,2168,58.0,127.0,146.0,190.0,166.0,164.0
2016-06-12 19:00:00,1075,62.0,51.0,40.0,30.0,19.0,11.0
2016-06-12 19:00:00,1076,109.0,116.0,55.0,44.0,17.0,14.0
2016-06-12 19:00:00,1077,76.0,74.0,57.0,17.0,9.0,5.0
2016-06-12 19:00:00,1125,60.0,39.0,41.0,19.0,17.0,6.0
2016-06-12 19:00:00,1126,159.0,128.0,93.0,88.0,43.0,36.0
2016-06-12 19:00:00,1127,241.0,228.0,204.0,167.0,69.0,44.0
2016-06-12 19:00:00,1128,314.0,386.0,327.0,231.0,146.0,115.0
2016-06-12 19:00:00,1129,365.0,408.0,442.0,311.0,204.0,156.0
2016-06-12 19:00:00,1130,429.0,453.0,465.0,385.0,293.0,184.0
2016-06-12 19:00:00,1131,162.0,162.0,139.0,106.0,60.0,26.0
2016-06-12 19:00:00,1132,28.0,21.0,9.0,6.0,2.0,2.0
2016-06-12 19:00:00,1172,6.0,7.0,7.0,4.0,0.0,0.0
2016-06-12 19:00:00,1173,31.0,31.0,25.0,15.0,8.0,4.0
2016-06-12 19:00:00,1174,20.0,30.0,27.0,14.0,11.0,14.0
2016-06-12 19:00:00,1175,17.0,20.0,9.0,3.0,3.0,1.0
2016-06-12 19:00:00,1176,27.0,16.0,19.0,18.0,12.0,13.0
2016-06-12 19:00:00,1177,301.0,313.0,342.0,249.0,173.0,109.0
2016-06-12 19:00:00,1178,411.0,496.0,424.0,384.0,232.0,165.0
2016-06-12 19:00:00,1179,445.0,476.0,445.0,342.0,190.0,103.0
2016-06-12 19:00:00,1180,500.0,482.0,425.0,385.0,179.0,167.0
2016-06-12 19:00:00,1181,928.0,1203.0,1229.0,726.0,439.0,205.0
2016-06-12 19:00:00,1182,428.0,502.0,424.0,465.0,260.0,195.0
2016-06-12 19:00:00,1183,107.0,84.0,98.0,71.0,29.0,16.0
2016-06-12 19:00:00,1184,16.0,11.0,8.0,0.0,0.0,1.0
2016-06-12 19:00:00,1221,11.0,9.0,12.0,5.0,5.0,2.0
2016-06-12 19:00:00,1222,8.0,12.0,16.0,10.0,8.0,4.0
2016-06-12 19:00:00,1223,13.0,38.0,24.0,26.0,12.0,2.0
2016-06-12 19:00:00,1224,35.0,33.0,26.0,23.0,28.0,14.0
2016-06-12 19:00:00,1225,8.0,7.0,5.0,4.0,4.0,3.0
2016-06-12 19:00:00,1227,144.0,169.0,152.0,162.0,134.0,89.0
2016-06-12 19:00:00,1228,353.0,362.0,435.0,321.0,214.0,128.0
2016-06-12 19:00:00,1229,406.0,386.0,417.0,348.0,176.0,124.0
2016-06-12 19:00:00,1230,583.0,600.0,487.0,426.0,238.0,136.0
2016-06-12 19:00:00,1231,689.0,733.0,511.0,427.0,284.0,155.0
2016-06-12 19:00:00,1232,659.0,755.0,676.0,686.0,516.0,369.0
2016-06-12 19:00:00,1233,508.0,565.0,417.0,392.0,258.0,163.0
2016-06-12 19:00:00,1234,323.0,341.0,288.0,392.0,249.0,130.0
2016-06-12 19:00:00,1235,136.0,118.0,130.0,161.0,56.0,42.0
2016-06-12 19:00:00,1272,16.0,12.0,20.0,13.0,11.0,2.0
2016-06-12 19:00:00,1273,19.0,24.0,18.0,14.0,14.0,5.0
2016-06-12 19:00:00,1274,8.0,14.0,8.0,11.0,7.0,6.0
2016-06-12 19:00:00,1278,10.0,13.0,14.0,11.0,7.0,5.0
2016-06-12 19:00:00,1279,20.0,27.0,14.0,8.0,11.0,2.0
2016-06-12 19:00:00,1280,176.0,173.0,126.0,90.0,49.0,40.0
2016-06-12 19:00:00,1281,717.0,728.0,508.0,296.0,197.0,92.0
2016-06-12 19:00:00,1282,594.0,574.0,430.0,381.0,289.0,324.0
2016-06-12 19:00:00,1283,141.0,152.0,100.0,54.0,65.0,115.0
2016-06-12 19:00:00,1284,87.0,75.0,65.0,84.0,42.0,32.0
2016-06-12 19:00:00,1285,284.0,243.0,254.0,170.0,93.0,57.0
2016-06-12 19:00:00,1286,182.0,176.0,161.0,165.0,71.0,38.0
2016-06-12 19:00:00,1287,67.0,60.0,59.0,58.0,28.0,20.0
2016-06-12 19:00:00,1326,34.0,43.0,40.0,50.0,25.0,18.0
2016-06-12 19:00:00,1327,33.0,48.0,62.0,59.0,17.0,11.0
2016-06-12 19:00:00,1331,32.0,45.0,25.0,28.0,8.0,7.0
2016-06-12 19:00:00,1332,339.0,296.0,217.0,170.0,97.0,69.0
2016-06-12 19:00:00,1333,381.0,366.0,261.0,193.0,80.0,40.0
2016-06-12 19:00:00,1334,329.0,250.0,216.0,152.0,65.0,35.0
2016-06-12 19:00:00,1335,63.0,35.0,40.0,23.0,13.0,2.0
2016-06-12 19:00:00,1336,57.0,51.0,29.0,37.0,17.0,3.0
2016-06-12 19:00:00,1337,70.0,55.0,60.0,64.0,46.0,32.0
2016-06-12 19:00:00,1338,25.0,21.0,30.0,19.0,17.0,3.0
2016-06-12 19:00:00,1339,18.0,14.0,17.0,9.0,7.0,2.0
2016-06-12 19:00:00,1376,13.0,19.0,21.0,26.0,21.0,9.0
2016-06-12 19:00:00,1377,12.0,27.0,41.0,20.0,11.0,6.0
2016-06-12 19:00:00,1378,10.0,13.0,21.0,21.0,13.0,6.0
2016-06-12 19:00:00,1380,10.0,10.0,20.0,7.0,6.0,2.0
2016-06-12 19:00:00,1382,30.0,19.0,22.0,23.0,18.0,8.0
2016-06-12 19:00:00,1383,155.0,111.0,116.0,92.0,37.0,22.0
2016-06-12 19:00:00,1384,401.0,351.0,323.0,212.0,101.0,67.0
2016-06-12 19:00:00,1385,168.0,139.0,138.0,108.0,46.0,25.0
2016-06-12 19:00:00,1386,30.0,31.0,37.0,25.0,17.0,15.0
2016-06-12 19:00:00,1387,29.0,35.0,29.0,22.0,12.0,7.0
2016-06-12 19:00:00,1388,31.0,28.0,29.0,32.0,19.0,14.0
2016-06-12 19:00:00,1389,16.0,15.0,20.0,15.0,14.0,4.0
2016-06-12 19:00:00,1390,17.0,13.0,31.0,22.0,10.0,15.0
2016-06-12 19:00:00,1426,9.0,12.0,19.0,18.0,13.0,9.0
2016-06-12 19:00:00,1431,12.0,14.0,19.0,26.0,20.0,18.0
2016-06-12 19:00:00,1434,2.0,0.0,3.0,3.0,0.0,0.0
2016-06-12 19:00:00,1435,15.0,14.0,9.0,12.0,2.0,4.0
2016-06-12 19:00:00,1436,36.0,42.0,38.0,31.0,21.0,17.0
2016-06-12 19:00:00,1437,54.0,75.0,40.0,31.0,18.0,13.0
2016-06-12 19:00:00,1438,8.0,10.0,9.0,8.0,6.0,7.0
2016-06-12 19:00:00,1439,12.0,11.0,3.0,5.0,7.0,2.0
2016-06-12 19:00:00,1441,4.0,10.0,3.0,11.0,4.0,5.0
2016-06-12 19:00:00,1442,13.0,13.0,10.0,10.0,9.0,3.0
2016-06-12 19:00:00,1480,4.0,11.0,5.0,11.0,8.0,6.0
2016-06-12 19:00:00,1482,12.0,14.0,13.0,17.0,13.0,7.0
2016-06-12 19:00:00,1483,5.0,7.0,10.0,10.0,4.0,7.0
2016-06-12 19:00:00,1530,12.0,11.0,11.0,13.0,12.0,8.0
2016-06-12 19:00:00,1532,9.0,7.0,13.0,7.0,12.0,10.0
2016-06-12 19:00:00,1533,9.0,16.0,15.0,17.0,14.0,18.0
2016-06-12 19:00:00,1580,6.0,5.0,4.0,2.0,4.0,0.0
2016-06-12 19:00:00,1630,2.0,2.0,4.0,6.0,5.0,5.0
2016-06-12 19:00:00,1684,13.0,51.0,33.0,0.0,0.0,0.0
2016-06-12 19:00:00,1733,12.0,8.0,9.0,8.0,8.0,4.0
